Region;Site;Unit;Batch;Species;Start Fish Density;End Fish Density;Hatchery;Lot Quality;Origin Year;Origin Month;From;To;Start Av. Wt.;End Av.Wt.;Model End Av. Wt. Act. Feed;Av. Wt. Deviation (%);Av. Wt. Before Sampl.;Model End Av. Wt. Sugg. Feed;Actual Feed;Feed Category;Supplier;Period Feed Qty;Suggested Feed Qty;Feed Deviation (%);Opening Fish No;Opening Biomass;Closing Fish No;Closing Biomass;Harvest Biomass;Transfer - (Kg);Transfer + (Kg);Biomass Produced;Biomass Produced Before Sampl.;Econ. FCR Period;Econ FCR Period Before Sampl.;Mortality No;Model Mortality No;Mortality Deviation (%);SFR Period (%);SFR Period (%) Before Sampl.;SGR Period (%);Max Feed Qty;Food Price;Current Grading;Feeding Policy;Group Tag;Vaccinated;Feeder;Feeding Rate (Kg / Hour);Fastings No;Avg. Temp.;Avg. Oxygene;Transfer - (No);Transfer + (No);Harvest (No);Sampling (No);LTD Mortality No;LTD Mortality %;LTD Econ. FCR;Period Day Degrees;Start Av. Weight Category;End Av. Weight Category;Days;CLASS;LOTSTART;AGE;LTD Day Degrees;Period Mortality %
REGION-1;SITE-2;103_10-2-0;103_‘”_0614_172;‘”…–œ’—¡;2,25;4,24;HATCHERY-2;;2014;June;31/8/2014;30/9/2014;12,17;26,15;26,56;-1,54;12,54;12,17;LINE-2 2.0mm;LINE-2;SUPPLIER-1;2990;0;0;185750;2260,5775;182540;4773,421;0;0;0;2512,8435;28,4741;1,1898870741;105,0077087599;3210;0;0;2,96;4,38;2,55;2000;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24;0;0;0;0;2;17460;8,73;1,1419136797;736;0-20;20-50;30;BAD;1/6/2014;121;2904;1,7281292059
REGION-1;SITE-2;103_10-2-0;103_‘”_0614_172;‘”…–œ’—¡;3,27;3,79;HATCHERY-2;;2014;June;24/11/2014;13/12/2014;85,29;99;98,06;0,96;97,89;85,29;BL 3.5 BREAM;LINE-2;SUPPLIER-1;1455;0;0;77199;6584,30271;76919;7614,981;0;0;0;1030,67829;945,2982;1,4116917123;1,5391968376;280;0;0;1,08;1,09;0,78;1325;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;2;18,05;0;0;1;0;1;11619,51;10,900261683;1,2779095371;325;50-100;50-100;19;GOOD;1/6/2014;195;3519,75;0,3626989987
REGION-1;SITE-2;103_10-2-0;103_‘”_0614_172;‘”…–œ’—¡;3,79;4,18;HATCHERY-2;;2014;June;13/12/2014;31/12/2014;99;109,6;109,99;-0,35;107,32;99;BL 3.5 BREAM;LINE-2;SUPPLIER-1;1335;0;0;76919;7614,981;76659;8401,8264;0;0;0;786,8454;612,06288;1,696648414;2,1811484467;260;0;0;0,93;0,94;0,57;1210;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;2;17,32;0;0;0;0;2;11879,51;11,1441676685;1,3071667138;301;50-100;100-150;18;BAD;1/6/2014;213;3689,16;0,3380179149
REGION-1;SITE-2;103_10-2-0;103_‘”_0614_172;‘”…–œ’—¡;4,18;4,78;HATCHERY-2;;2014;…Ô˝ÌÈÔÚ;31/12/2014;17/3/2015;109,6;126,67;142,39;-11,04;142,49;109,6;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;4400;0;0;76659;8401,8264;75949;9620,45983;0;0;0;1218,63343;2420,14661;3,6106017541;1,8180716746;710;0;0;0,64;0,61;0,19;2010;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;12;15,31;0;0;0;0;4;12589,51;11,8102186289;1,6056590681;990;100-150;100-150;76;BAD;1/6/2014;289;4424,59;0,9261795745
REGION-1;SITE-2;103_10-3-0;103_‘”_0614_172;‘”…–œ’—¡;;1,88;HATCHERY-2;;2014;June;5/6/2014;31/8/2014;2,15;14,62;14,65;-0,2;14,5;2,15;LINE-2 1,6 mm;LINE-2;SUPPLIER-1;1775;0;0;140000;301;129090;1887,2958;0;0;0;1586,2958;1570,805;1,1189590239;1,1299938567;10910;0;0;2,36;2,37;2,2;910;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;23,05;0;0;0;0;1;10910;7,7928571429;1,1189590239;1290;0-20;0-20;87;BAD;1/6/2014;91;2097,55;7,7928571429
REGION-1;SITE-2;103_10-3-0;103_‘”_0614_172;‘”…–œ’—¡;1,88;2,03;HATCHERY-2;;2014;June;31/8/2014;22/9/2014;14,62;21,6;27,9;-22,58;15,14;14,62;LINE-2 2.0mm;LINE-2;SUPPLIER-1;1935;0;0;129090;1887,2958;127000;2743,2;0;0;0;855,9042;35,4842;2,2607670344;54,5313125278;2090;0;0;3,84;4,62;1,77;1350;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24,19;0;0;0;0;2;13000;9,2857142857;1,4884120875;551;0-20;20-50;22;BAD;1/6/2014;113;2733,47;1,6190254861
REGION-1;SITE-2;103_10-3-0;103_‘”_0614_172;‘”…–œ’—¡;2,04;2,64;HATCHERY-2;;2014;June;24/11/2014;13/12/2014;53,73;69,77;65,47;6,57;65,41;53,73;BL 3.5 BREAM;LINE-2;SUPPLIER-1;1255;0;0;76355;4102,55415;76075;5307,75275;0;0;0;1205,1986;873,5116;1,0413221522;1,4367296324;580;0;0;1,41;1,46;1,37;1140;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;2;18,05;0;0;1;0;1;11809,22;11,1494743823;1,8027005193;325;50-100;50-100;19;GOOD;1/6/2014;195;3519,75;0,7596097178
REGION-1;SITE-2;103_10-3-0;103_‘”_0614_172;‘”…–œ’—¡;2,64;3,04;HATCHERY-2;;2014;June;13/12/2014;31/12/2014;69,77;80,58;80,99;-0,51;78,32;69,77;BL 3.5 BREAM;LINE-2;SUPPLIER-1;1235;0;0;76075;5307,75275;75825;6109,9785;0;0;0;802,22575;630,86125;1,5394669144;1,9576412404;250;0;0;1,2;1,22;0,8;1195;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;2;17,32;0;0;0;0;2;12059,22;11,3855076339;1,7533070787;301;50-100;50-100;18;BAD;1/6/2014;213;3689,16;0,3286230693
REGION-1;SITE-2;103_11-1-0;103_‘”_0614_172;‘”…–œ’—¡;3,44;4,9;HATCHERY-2;;2014;June;20/10/2014;11/12/2014;83,3;120,1;126,46;-5,03;124,2;83,3;BL 3.5 BREAM;LINE-2;SUPPLIER-1;4860;0;0;74706;6223,0098;73776;8860,4976;0;0;0;2637,4878;2939,9694;1,8426625518;1,65307843;1070;0;0;1,25;1,23;0,7;4795;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;2;18,85;0;0;1;0;1;8328,6;8,872160924;1,318281691;924;50-100;100-150;52;BAD;1/6/2014;193;3638,05;1,432281209
REGION-1;SITE-2;103_11-1-0;103_‘”_0614_172;‘”…–œ’—¡;4,9;5,46;HATCHERY-2;;2014;June;11/12/2014;31/12/2014;120,1;134,51;134,59;-0,06;132,66;120,1;BL 3.5 BREAM;LINE-2;SUPPLIER-1;1705;0;0;73776;8860,4976;73476;9883,25676;0;0;0;1022,75916;886,82856;1,6670591344;1,9225812935;300;0;0;0,91;0,92;0,57;1510;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;2;17,38;0;0;0;0;2;8628,6;9,1917402383;1,3483780958;337;100-150;100-150;20;BAD;1/6/2014;213;3701,94;0,4066363045
REGION-1;SITE-2;103_11-2-0;103_‘”_0614_172;‘”…–œ’—¡;3,31;3,41;HATCHERY-2;;2014;June;27/11/2014;13/12/2014;75,08;77,7;86,18;-9,84;86,41;75,08;BL 3.5 BREAM;LINE-2;SUPPLIER-1;1430;0;0;88554;6648,63432;88304;6861,2208;0;0;0;212,58648;981,71432;6,7266742457;1,4566355719;550;0;0;1,32;1,25;0,21;1285;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;3;17,97;0;0;1;0;1;16703,78;13,3621891304;1,351048976;252;50-100;50-100;16;BAD;1/6/2014;195;3504,15;0,6210899564
REGION-1;SITE-2;103_11-2-0;103_‘”_0614_172;‘”…–œ’—¡;3,41;3,85;HATCHERY-2;;2014;June;13/12/2014;31/12/2014;77,7;87,89;88,37;-0,54;85,61;77,7;BL 3.5 BREAM;LINE-2;SUPPLIER-1;1400;0;0;88304;6861,2208;88054;7739,06606;0;0;0;877,84526;677,08214;1,594814102;2,0676959519;250;0;0;1,07;1,08;0,68;1270;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;2;17,32;0;0;0;0;2;16953,78;13,5621766352;1,366356463;301;50-100;50-100;18;BAD;1/6/2014;213;3689,16;0,2831128828
REGION-1;SITE-2;103_11-3-0;103_‘”_0614_172;‘”…–œ’—¡;2,08;2,82;HATCHERY-2;;2014;June;27/11/2014;17/12/2014;42,51;57,8;52,16;10,81;52,43;42,51;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;1185;0;0;88526;3763,24026;88196;5097,7288;0;0;0;1334,48854;860,87602;0,8879806491;1,3765048305;630;0;0;1,35;1,42;1,54;1185;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;3;17,88;0;0;1;0;1;16810,33;13,4552284262;1,7769446668;324;20-50;50-100;20;GOOD;1/6/2014;199;3558,12;0,7116553329
REGION-1;SITE-2;103_11-3-0;103_‘”_0614_172;‘”…–œ’—¡;2,82;3,14;HATCHERY-2;;2014;June;17/12/2014;31/12/2014;57,8;64,55;64,81;-0,4;63,37;57,8;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;890;0;0;88196;5097,7288;88041;5683,04655;0;0;0;585,31775;481,42937;1,5205416203;1,848661622;185;0;0;1,18;1,19;0,79;340;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;2;17,27;0;0;0;0;2;16965,33;13,5792926419;1,7379744034;229;50-100;50-100;14;BAD;1/6/2014;213;3678,51;0,2097600798
REGION-1;SITE-2;103_12-1-0;103_‘”_0614_172;‘”…–œ’—¡;3,76;6,88;HATCHERY-2;;2014;June;30/10/2014;13/12/2014;50,7;94;83,18;13,01;81,89;50,7;BL 3.5 BREAM;LINE-2;SUPPLIER-1;3330;0;0;74479;3776,0853;73619;6920,186;0;0;0;3144,1007;2252,57461;1,0591263823;1,4783084144;860;0;0;1,46;1,57;1,4;3265;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;2;18,54;0;0;0;0;2;8399,95;8,9858123875;1,5869812698;780;50-100;50-100;44;GOOD;1/6/2014;195;3615,3;1,1546878986
REGION-1;SITE-2;103_12-1-0;103_‘”_0614_172;‘”…–œ’—¡;6,88;7,6;HATCHERY-2;;2014;June;13/12/2014;31/12/2014;94;104,28;104,73;-0,43;102,31;94;BL 3.5 BREAM;LINE-2;SUPPLIER-1;1210;0;0;73619;6920,186;73279;7641,53412;0;0;0;721,34812;576,98849;1,6774147828;2,097095559;340;0;0;0,92;0,93;0,58;1090;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;2;17,32;0;0;0;0;2;8739,95;9,3495260063;1,5843287531;301;50-100;100-150;18;BAD;1/6/2014;213;3689,16;0,4618372974
REGION-1;SITE-2;103_12-2-0;103_‘”_0614_172;‘”…–œ’—¡;2,22;2,66;HATCHERY-2;;2014;June;12/11/2014;13/12/2014;58,1;70,18;77,24;-9,14;76,65;58,1;BL 3.5 BREAM;LINE-2;SUPPLIER-1;2060;0;0;76729;4457,9549;76144;5343,78592;0;0;0;885,83102;1378,4827;2,3254999582;1,4943967015;985;0;0;1,36;1,3;0,61;1950;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;2;18,3;0;0;1;0;1;8519,26;8,8013375889;1,7913977488;511;50-100;50-100;31;BAD;1/6/2014;195;3568,5;1,2837388732
REGION-1;SITE-2;103_12-2-0;103_‘”_0614_172;‘”…–œ’—¡;2,66;3,06;HATCHERY-2;;2014;June;13/12/2014;31/12/2014;70,18;81,01;81,44;-0,53;78,73;70,18;BL 3.5 BREAM;LINE-2;SUPPLIER-1;1245;0;0;76144;5343,78592;75874;6146,55274;0;0;0;802,76682;629,7741;1,5508862212;1,9768993358;270;0;0;1,21;1,22;0,8;1120;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;2;17,32;0;0;0;0;2;8789,26;9,0802774439;1,7447161951;301;50-100;50-100;18;BAD;1/6/2014;213;3689,16;0,3545913007
REGION-1;SITE-2;103_12-2-0;103_‘”_0614_172;‘”…–œ’—¡;3,06;3,98;HATCHERY-2;;2014;…Ô˝ÌÈÔÚ;31/12/2014;17/3/2015;81,01;106,33;107,83;-1,39;107,96;81,01;BL 3.5 BREAM;LINE-2;SUPPLIER-1;3469;0;0;75874;6146,55274;75182;7994,10206;0;0;0;1847,54932;1970,09598;1,8776224063;1,7608279166;692;0;0;0,65;0,64;0,36;2379;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;12;15,31;0;0;0;0;4;9481,26;9,7951899611;1,7761793479;990;50-100;100-150;76;BAD;1/6/2014;289;4424,59;0,9120383794
REGION-1;SITE-2;103_40-2-¬;103_‘”_0614_172;‘”…–œ’—¡;5,8;5,66;HATCHERY-2;;2014;…Ô˝ÌÈÔÚ;20/2/2015;17/3/2015;161,13;158,67;175,62;-9,65;175,71;161,13;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;2045;0;0;72334;11655,17742;71764;11386,79388;0;0;0;-268,38354;954,47502;-7,6196923254;2,1425390473;1070;0;0;0,71;0,67;-0,06;1060;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;4;14,71;0;0;1;0;2;10340,6;11,0154728586;1,6576484735;320;150-200;150-200;25;BAD;1/6/2014;289;4251,19;1,4792490392
REGION-1;SITE-2;103_40-3-B;103_‘”_0614_172;‘”…–œ’—¡;4,49;4,36;HATCHERY-2;;2014;…Ô˝ÌÈÔÚ;20/2/2015;17/3/2015;125,08;122,6;137,9;-11,09;137,88;125,08;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;1680;0;0;72138;9023,02104;71583;8776,0758;0;0;0;-246,94524;846,843;-6,8031276894;1,9838387989;1055;0;0;0,76;0,71;-0,08;850;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;4;14,71;0;0;1;0;2;10435,95;11,1638151162;1,8769470371;320;100-150;100-150;25;BAD;1/6/2014;289;4251,19;1,4624747013
REGION-1;SITE-2;103_52-0-0;103_‘”_0614_172;‘”…–œ’—¡;5,32;4,96;HATCHERY-2;;2014;…Ô˝ÌÈÔÚ;2/3/2015;19/3/2015;150,08;140,86;157,62;-10,63;157,87;150,08;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;1050;0;0;71310;10702,2048;70815;9975,0009;0;0;0;-727,2039;477,35925;-1,4438866458;2,1996012437;595;0;0;0,6;0,56;-0,37;1050;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;3;14,64;0;0;1;0;1;10075,96;10,7755611527;1,686978954;218;150-200;100-150;17;BAD;1/6/2014;291;4260,24;0,8343850792
REGION-1;SITE-2;103_54-0-0;103_‘”_0614_172;‘”…–œ’—¡;3,69;3,74;HATCHERY-2;;2014;…Ô˝ÌÈÔÚ;2/3/2015;19/3/2015;108,41;110,6;115,12;-3,93;115,22;108,41;BL 3.5 BASS;LINE-2;SUPPLIER-1;835;0;0;68460;7421,7486;67985;7519,141;0;0;0;97,3924;411,4831;8,5735642617;2,0292449435;575;0;0;0,66;0,64;0,12;485;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;3;14,64;0;0;1;0;1;10990,87;12,1986172813;1,9294041099;218;100-150;100-150;17;BAD;1/6/2014;291;4260,24;0,8399065148
REGION-1;SITE-2;103_56-0-0;103_‘”_0614_172;‘”…–œ’—¡;3,91;4,02;HATCHERY-2;;2014;…Ô˝ÌÈÔÚ;5/3/2015;19/3/2015;104,48;107,8;109,32;-1,39;109,37;104,48;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;665;0;0;75246;7861,70208;74961;8080,7958;0;0;0;219,09372;336,78249;3,0352307679;1,9745682146;285;0;0;0,6;0,59;0,22;375;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;3;14,56;0;0;1;0;1;12923,22;12,2012385514;1,7869403461;173;100-150;100-150;14;BAD;1/6/2014;291;4236,96;0,3787576748
REGION-1;SITE-2;103_00-3-0;103_‘”_0814_174;‘”…–œ’—¡;0,77;1,74;HATCHERY-2;;2014;August;10/12/2014;31/12/2014;35;39,76;42,47;-6,38;38,92;35;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;631;0;0;44093;1543,255;88039;3500,43064;0;0;1508,954;448,22164;374,26888;1,407785666;1,6859536919;685;0;0;5,49;6,4;0,61;481;0;¡;‘”…–œ’—¡ 2014;;Unchecked;;0;2;17,41;0;0;2;0;1;12936,28;12,5154238425;1,3666578935;355;20-50;20-50;21;BAD;1/8/2014;152;2646,32;1,5535345746
REGION-1;SITE-2;103_00-4-0;103_‘”_0814_174;‘”…–œ’—¡;0,58;1,29;HATCHERY-2;;2014;August;10/12/2014;31/12/2014;24;26,99;31,2;-13,49;26,31;24;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;570;0;0;43767;1050,408;86255;2328,02245;0;0;861,76;415,85445;357,20105;1,3706718781;1,5957399901;1000;0;0;5,19;5,85;0,56;375;0;¬;‘”…–œ’—¡ 2014;;Unchecked;;0;2;17,41;0;0;2;0;1;13038,7;12,828658933;2,0606051096;355;20-50;20-50;21;BAD;1/8/2014;152;2646,32;2,2848264674
REGION-1;SITE-2;103_01-2-0;103_‘”_0814_174;‘”…–œ’—¡;;0,94;HATCHERY-2;;2014;August;7/8/2014;31/8/2014;2,72;8,23;8,26;-0,36;8,23;2,72;LINE-4 1.3 mm;LINE-4;SUPPLIER-1;690;0;0;121000;329,12;114350;941,1005;0;0;0;611,9805;611,9805;1,1274869052;1,1274869052;6650;0;0;4,94;4,94;4,61;400;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24,96;0;0;0;0;1;6650;5,4958677686;1,1274869052;622;0-20;0-20;24;BAD;1/8/2014;30;748,8;5,4958677686
REGION-1;SITE-2;103_01-2-0;103_‘”_0814_174;‘”…–œ’—¡;1,8;1,76;HATCHERY-2;;2014;August;30/9/2014;30/10/2014;16,29;29,6;30,22;-2,05;21,99;16,29;LINE-2 2.0mm;LINE-2;SUPPLIER-1;1812,5;0;0;110940;1807,2126;107370;3178,152;0;0;0;1370,9394;553,8537;1,3220861549;3,2725248563;3570;0;0;2,49;2,92;1,99;1450;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;20,17;0;0;0;0;2;13630;11,2644628099;1,4855922994;606;0-20;20-50;30;BAD;1/8/2014;90;1815,3;3,2179556517
REGION-1;SITE-2;103_01-2-0;103_‘”_0814_174;‘”…–œ’—¡;2,57;2,94;HATCHERY-2;;2014;August;5/12/2014;17/12/2014;32,17;36,8;36,51;0,79;36,62;32,17;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;855;0;0;144575;4650,97775;144385;5313,368;0;0;0;662,39025;636,40095;1,2907798688;1,3434926519;190;0;0;1,43;1,44;1,12;775;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;3;17,81;0;0;1;0;1;20371,55;12,4858610068;1,9253092444;180;20-50;20-50;12;GOOD;1/8/2014;138;2457,78;0,1314196784
REGION-1;SITE-2;103_01-2-0;103_‘”_0814_174;‘”…–œ’—¡;2,94;3,33;HATCHERY-2;;2014;August;17/12/2014;31/12/2014;36,8;41,83;42,14;-0,74;40,78;36,8;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;1085;0;0;144385;5313,368;144165;6030,42195;0;0;0;717,05395;565,6807;1,5131357968;1,9180431646;270;0;0;1,37;1,39;0,92;1010;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;2;17,27;0;0;0;0;2;20591,55;12,6207004973;1,8543196518;229;20-50;20-50;14;BAD;1/8/2014;152;2625,04;0,1870000346
REGION-1;SITE-2;103_01-3-0;103_‘”_0814_174;‘”…–œ’—¡;;0,88;HATCHERY-2;;2014;August;7/8/2014;31/8/2014;2,85;7,13;7,14;-0,14;7,13;2,85;LINE-4 1.1 mm;LINE-4;SUPPLIER-1;575;0;0;126000;359,1;123880;883,2644;0;0;0;524,1644;524,1644;1,096984076;1,096984076;2120;0;0;4,11;4,11;3,82;295;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24,96;0;0;0;0;1;2120;1,6825396825;1,096984076;522;0-20;0-20;24;BAD;1/8/2014;30;748,8;1,6825396825
REGION-1;SITE-2;103_01-3-0;103_‘”_0814_174;‘”…–œ’—¡;4,03;3,93;HATCHERY-2;;2014;August;5/12/2014;17/12/2014;56,19;54,9;62,92;-12,75;63,06;56,19;BL 3.5 BREAM;LINE-2;SUPPLIER-1;1365;0;0;144232;8104,39608;144062;7909,0038;0;0;0;-195,39228;980,15364;-6,9859464253;1,3926388112;170;0;0;1,42;1,32;-0,19;875;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;3;17,81;0;0;1;0;1;19388,4;11,9797581607;1,3237805876;180;50-100;50-100;12;BAD;1/8/2014;138;2457,78;0,1178656609
REGION-1;SITE-2;103_01-3-0;103_‘”_0814_174;‘”…–œ’—¡;3,93;4,41;HATCHERY-2;;2014;August;17/12/2014;31/12/2014;54,9;61,61;62,11;-0,81;60,33;54,9;BL 3.5 BREAM;LINE-2;SUPPLIER-1;1475;0;0;144062;7909,0038;143882;8864,57002;0;0;0;955,56622;771,39726;1,543587424;1,9121146476;225;0;0;1,26;1,27;0,82;1475;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;2;17,27;0;0;0;0;2;19568,4;12,090977058;1,330919876;229;50-100;50-100;14;BAD;1/8/2014;152;2625,04;0,1561827546
REGION-1;SITE-2;103_01-3-0;103_‘”_0814_174;‘”…–œ’—¡;4,41;6,14;HATCHERY-2;;2014;¡˝„ÔıÛÙÔÚ;31/12/2014;18/3/2015;61,61;86,2;89,92;-4,14;90,03;61,61;BL 3.5 BREAM;LINE-2;SUPPLIER-1;6580;0;0;143882;8864,57002;143252;12348,3224;0;0;0;3483,75238;4032,40754;1,8887679956;1,6317795101;630;0;0;0,81;0,79;0,44;3645;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;12;15,3;0;0;0;0;4;20198,4;12,4802431987;1,4943197291;1004;50-100;50-100;77;BAD;1/8/2014;229;3503,7;0,437858801
REGION-1;SITE-2;103_02-2-0;103_‘”_0814_174;‘”…–œ’—¡;0,18;0,24;HATCHERY-2;;2014;August;7/8/2014;31/8/2014;1,85;2,58;2,58;0;2,58;1,85;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;75;0;0;96000;177,6;95350;246,003;0;0;0;68,403;68,403;1,0964431385;1,0964431385;650;0;0;1,49;1,49;1,39;50;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24,96;0;0;0;0;1;650;0,6770833333;1,0964431385;98;0-20;0-20;24;GOOD;1/8/2014;30;748,8;0,6770833333
REGION-1;SITE-2;103_02-2-0;103_‘”_0814_174;‘”…–œ’—¡;0,86;2,09;HATCHERY-2;;2014;August;30/10/2014;19/12/2014;9,8;25,13;24,58;2,24;24,11;9,8;LINE-2 2.0mm;LINE-2;SUPPLIER-1;1637,5;0;0;88339;865,7222;83579;2100,34027;0;0;0;1234,61807;1149,36749;1,3263211027;1,424696639;4760;0;0;2,35;2,41;1,88;1050;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;2;18,42;0;0;0;0;2;12421;12,9385416667;1,6421874807;888;0-20;20-50;50;GOOD;1/8/2014;140;2578,8;5,3883335786
REGION-1;SITE-2;103_02-2-0;103_‘”_0814_174;‘”…–œ’—¡;2,09;2,32;HATCHERY-2;;2014;August;19/12/2014;31/12/2014;25,13;28,15;28,35;-0,71;27,26;25,13;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;365;0;0;83579;2100,34027;82849;2332,19935;0;0;0;231,85908;158,12347;1,5742320723;2,3083227303;910;0;0;1,37;1,4;0,95;340;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;2;17,23;0;0;0;0;2;13151;13,6989583333;1,6186303964;193;20-50;20-50;12;BAD;1/8/2014;152;2618,96;1,0887902464
REGION-1;SITE-2;103_02-3-0;103_‘”_0814_174;‘”…–œ’—¡;0,25;0,36;HATCHERY-2;;2014;August;7/8/2014;30/9/2014;2,06;3,02;2,97;1,68;2,86;2,06;LINE-4 1.1 mm;LINE-4;SUPPLIER-1;120;0;0;123000;253,38;121420;366,6884;0;0;0;113,3084;93,8812;1,0590565218;1,2782111861;1580;0;0;0,72;0,75;0,71;115;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24,43;0;0;0;0;1;1580;1,2845528455;1,0590565218;281;0-20;0-20;54;GOOD;1/8/2014;60;1465,8;1,2845528455
REGION-1;SITE-2;103_02-3-0;103_‘”_0814_174;‘”…–œ’—¡;0,36;1,6;HATCHERY-2;;2014;August;30/9/2014;17/12/2014;3,02;14,2;16,2;-12,35;15,64;3,02;LINE-2 1,6 mm;LINE-2;SUPPLIER-1;1867,5;0;0;121420;366,6884;112960;1604,032;0;0;0;1237,3436;1400,006;1,5092816579;1,3339228546;8460;0;0;2,86;2,69;1,98;802,5;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;2;19,1;0;0;0;0;2;10040;8,162601626;1,4567038734;1438;0-20;0-20;78;BAD;1/8/2014;138;2635,8;6,9675506506
REGION-1;SITE-2;103_02-3-0;103_‘”_0814_174;‘”…–œ’—¡;1,6;1,9;HATCHERY-2;;2014;August;17/12/2014;31/12/2014;14,2;17,02;17,17;-0,87;16,57;14,2;LINE-2 2.0mm;LINE-2;SUPPLIER-1;450;0;0;112960;1604,032;111980;1905,8996;0;0;0;301,8676;251,4766;1,4907197725;1,7894309053;1180;0;0;1,84;1,86;1,29;425;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;2;17,27;0;0;0;0;2;11020;8,9593495935;1,4387121339;229;0-20;0-20;14;BAD;1/8/2014;152;2625,04;1,0446175637
REGION-1;SITE-2;103_04-3-0;103_‘”_0814_174;‘”…–œ’—¡;0,19;0,31;HATCHERY-2;;2014;August;7/8/2014;31/8/2014;1,88;3,02;3,01;0,33;3,02;1,88;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;125;0;0;103000;193,64;102250;308,795;0;0;0;115,155;115,155;1,0854934653;1,0854934653;750;0;0;2,11;2,11;1,97;100;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24,96;0;0;0;0;1;750;0,7281553398;1,0854934653;98;0-20;0-20;24;GOOD;1/8/2014;30;748,8;0,7281553398
REGION-1;SITE-2;103_04-3-0;103_‘”_0814_174;‘”…–œ’—¡;0,68;1,19;HATCHERY-2;;2014;August;30/9/2014;17/12/2014;6,96;23,8;31,39;-24,18;25,4;6,96;LINE-2 2.0mm;LINE-2;SUPPLIER-1;2822,5;0;0;98810;687,7176;90850;2162,23;0;0;0;1474,5124;1619,8724;1,9141921085;1,7424211932;7960;0;0;2,81;2,7;1,58;1472,5;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;2;19,1;0;0;0;0;2;12150;11,7961165049;1,8401495487;1438;0-20;20-50;78;BAD;1/8/2014;138;2635,8;8,055864791
