Region;Site;Unit;Batch;Species;Start Fish Density;End Fish Density;Hatchery;Lot Quality;Origin Year;Origin Month;From;To;Start Av. Wt.;End Av.Wt.;Model End Av. Wt. Act. Feed;Av. Wt. Deviation (%);Av. Wt. Before Sampl.;Model End Av. Wt. Sugg. Feed;Actual Feed;Feed Category;Supplier;Period Feed Qty;Suggested Feed Qty;Feed Deviation (%);Opening Fish No;Opening Biomass;Closing Fish No;Closing Biomass;Harvest Biomass;Transfer - (Kg);Transfer + (Kg);Biomass Produced;Biomass Produced Before Sampl.;Econ. FCR Period;Econ FCR Period Before Sampl.;Mortality No;Model Mortality No;Mortality Deviation (%);SFR Period (%);SFR Period (%) Before Sampl.;SGR Period (%);Max Feed Qty;Food Price;Current Grading;Feeding Policy;Group Tag;Vaccinated;Feeder;Feeding Rate (Kg / Hour);Fastings No;Avg. Temp.;Avg. Oxygene;Transfer - (No);Transfer + (No);Harvest (No);Sampling (No);LTD Mortality No;LTD Mortality %;LTD Econ. FCR;Period Day Degrees;Start Av. Weight Category;End Av. Weight Category;CLASS;LOTSTART;AGE
REGION-2;SITE-3;274_126-0-0;274_ΤΣ_0714_31;ΤΣΙΠΟΥΡΑ;2.15;2.36;HATCH-4;;2014;July;1/27/2015;2/26/2015;85;94;93.97;0.03;93.71;85;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;1081;0;0;71035;6037.975;70785;6653.79;0;0;0;615.815;595.28735;1.755397319;1.8159297354;250;0;0;0.57;0.57;0.34;1081;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;14.99;0;0;0;0;3;6949.33;8.9398467833;1.183650368;420;50-100;50-100;GOOD;7/1/2014;240
REGION-2;SITE-3;274_126-0-0;274_ΤΣ_0714_31;ΤΣΙΠΟΥΡΑ;2.36;2.65;HATCH-4;;2014;July;2/26/2015;3/30/2015;94;106;103.79;2.13;103.27;94;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;1202;0;0;70785;6653.79;70445;7467.17;0;0;0;813.38;621.06515;1.4777840616;1.9353847177;340;0;0;0.53;0.54;0.38;1202;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;14.97;0;0;0;0;3;7289.33;9.3772339711;1.211496365;479;50-100;100-150;GOOD;7/1/2014;272
REGION-2;SITE-4;501_73-0-0;501_ΤΣ_0614_36;ΤΣΙΠΟΥΡΑ;;1.29;HATCH-2;;2014;June;6/19/2014;6/23/2014;7.35;8;8.26;-3.15;8.31;7.35;BLUELINE 1,6 mm;ΒLUE LINE;FEEDUS;201;0;0;196000;1440.6;195100;1560.8;0;0;0;120.2;180.681;1.6722129784;1.1124578677;900;0;0;3.35;3.29;2.12;201;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;22.8;0;0;0;0;1;900;0.4591836735;1.6722129784;69;0-20;0-20;BAD;6/1/2014;22
REGION-2;SITE-4;501_73-0-0;501_ΤΣ_0614_36;ΤΣΙΠΟΥΡΑ;1.29;3.47;HATCH-2;;2014;June;6/23/2014;7/18/2014;8;22;22.53;-2.35;15.28;8;BLUELINE 1,6 mm;ΒLUE LINE;FEEDUS;3231;0;0;195100;1560.8;190170;4183.74;0;0;0;2622.94;1344.9976;1.2318238313;2.4022347698;4930;0;0;4.86;5.97;4.05;2666;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;25;0;0;0;0;2;5830;2.9744897959;1.2197700445;659;0-20;20-50;BAD;6/1/2014;47
REGION-2;SITE-4;501_73-0-0;501_ΤΣ_0614_36;ΤΣΙΠΟΥΡΑ;3.47;4.13;HATCH-2;;2014;June;7/18/2014;8/23/2014;22;46;43.39;6.02;33.14;22;BLUELINE 2.0mm;ΒLUE LINE;FEEDUS;5575;0;0;190170;4183.74;180675;8311.05;0;0;0;4127.31;1803.8295;1.3507587266;3.090646871;9675;0;0;2.58;3.08;2.05;3775;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;27.25;0;0;0;0;2;15325;7.818877551;1.2722601867;1010;20-50;20-50;GOOD;6/1/2014;83
REGION-2;SITE-4;501_73-0-0;501_ΤΣ_0614_36;ΤΣΙΠΟΥΡΑ;4.13;4.58;HATCH-2;;2014;June;8/23/2014;8/31/2014;46;51.12;51.69;-1.1;46.64;46;BLUELINE 2.0mm;ΒLUE LINE;FEEDUS;1575;0;0;180675;8311.05;180175;9210.546;0;0;0;899.496;92.312;1.7509805491;17.0617037872;1100;0;0;2.25;2.36;1.32;1575;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;28.5;0;0;0;0;2;15825;8.0739795918;1.3051570757;254;20-50;50-100;BAD;6/1/2014;91
REGION-2;SITE-4;501_73-0-0;501_ΤΣ_0614_36;ΤΣΙΠΟΥΡΑ;4.58;5.69;HATCH-2;;2014;June;8/31/2014;9/22/2014;51.12;70;71;-1.41;51.99;51.12;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;5671;0;0;180175;9210.546;179935;12595.45;0;0;0;3384.904;144.27465;1.6753798631;39.3069745794;240;0;0;2.38;2.78;1.43;4371;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;27.81;0;0;0;0;2;16065;8.1964285714;1.401811768;641;50-100;50-100;BAD;6/1/2014;113
REGION-2;SITE-4;501_73-0-0;501_ΤΣ_0614_36;ΤΣΙΠΟΥΡΑ;5.69;6.34;HATCH-2;;2014;June;9/22/2014;9/30/2014;70;78.04;79.56;-1.91;70;70;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;2352;0;0;179935;12595.45;179795;14031.2018;0;0;0;1435.7518;-9.8;1.638166151;-240;140;0;0;2.21;2.34;1.36;2352;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;26.49;0;0;0;0;2;16205;8.2678571429;1.4088286074;239;50-100;50-100;BAD;6/1/2014;121
REGION-2;SITE-4;501_73-0-0;501_ΤΣ_0614_36;ΤΣΙΠΟΥΡΑ;6.34;9.84;HATCH-2;;2014;June;9/30/2014;10/27/2014;78.04;121.2;114.64;5.72;93.08;78.04;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;8689;0;0;179795;14031.2018;179515;21757.218;0;0;0;7726.0162;2678.0544;1.1246417009;3.2445196035;310;0;0;1.83;2.1;1.63;7551;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;24.15;0;0;0;0;2;16485;8.4107142857;1.2847610759;629;50-100;100-150;GOOD;6/1/2014;148
REGION-2;SITE-4;501_73-0-0;501_ΤΣ_0614_36;ΤΣΙΠΟΥΡΑ;9.84;12.48;HATCH-2;;2014;June;10/27/2014;11/25/2014;121.2;154;158.43;-2.8;144.47;121.2;BLUELINE 5,0 mm;ΒLUE LINE;FEEDUS;9726;0;0;179515;21757.218;179260;27606.04;0;0;0;5848.822;4140.4742;1.6628989564;2.3490063046;255;0;0;1.37;1.41;0.83;5251;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;21.08;0;0;0;0;2;16740;8.5408163265;1.3578216151;629;100-150;150-200;BAD;6/1/2014;177
REGION-2;SITE-4;501_73-0-0;501_ΤΣ_0614_36;ΤΣΙΠΟΥΡΑ;12.48;9.93;HATCH-2;;2014;June;11/25/2014;12/22/2014;154;178;180.46;-1.36;175.11;154;BLUELINE 5,0 mm;ΒLUE LINE;FEEDUS;6041;0;0;179260;27606.04;123347;21955.766;0;8687.65;0;3037.376;2680.90317;1.9888877768;2.2533450919;2810;0;0;-1.69;-2.05;0.54;3617;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;19.49;0;1;0;0;2;13853;10.0969387755;1.4255696163;527;150-200;150-200;BAD;6/1/2014;204
REGION-2;SITE-4;501_73-0-0;501_ΤΣ_0614_36;ΤΣΙΠΟΥΡΑ;9.93;10.34;HATCH-2;;2014;June;12/22/2014;12/31/2014;178;185.65;186.35;-0.38;180.83;178;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;1688;0;0;123347;21955.766;123157;22864.09705;0;0;0;908.33105;314.71431;1.8583532953;5.3635946837;190;0;0;0.84;0.85;0.47;1688;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;18.21;0;0;0;0;2;14043;10.2354227405;1.4350001571;180;150-200;150-200;BAD;6/1/2014;213
REGION-2;SITE-4;501_73-0-0;501_ΤΣ_0614_36;ΤΣΙΠΟΥΡΑ;10.34;15.78;HATCH-2;;2014;June;12/31/2014;1/21/2015;185.65;200;199.18;0.41;199.19;185.65;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;3253;0;0;123157;22864.09705;174480;34896;0;0;10186.22116;1845.68179;1704.35299;1.7624923308;1.9086421763;510;0;0;3.55;3.81;0.35;3253;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;16.4;0;0;1;0;2;21520;10.9795918367;1.4643375957;340;150-200;200-250;GOOD;6/1/2014;234
REGION-2;SITE-4;501_75-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;5.93;6.05;HATCH-2;;2014;April;11/27/2014;12/22/2014;201.14;229;229.22;-0.1;224.28;201.14;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;3140;0;0;71170;14315.1338;63783;14606.307;0;1497.24;0;1788.4132;1487.35744;1.755746379;2.1111266973;260;0;0;0.14;-0.01;0.52;1575;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;19.45;0;1;1;0;1;5497.5;7.9351332626;1.4729528558;487;200-250;200-250;BAD;4/1/2014;265
REGION-2;SITE-4;501_75-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;6.05;6.27;HATCH-2;;2014;April;12/22/2014;12/31/2014;229;237.86;238.43;-0.24;232.57;229;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;1076;0;0;63783;14606.307;63633;15135.74538;0;0;0;529.43838;192.81981;2.0323422718;5.580339489;150;0;0;0.8;0.81;0.42;1076;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;18.21;0;0;0;0;2;5647.5;8.1516444021;1.4852511814;180;200-250;200-250;BAD;4/1/2014;274
REGION-2;SITE-4;501_75-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;6.27;6.59;HATCH-2;;2014;April;12/31/2014;1/21/2015;237.86;251;252.3;-0.52;249.98;237.86;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;1753;0;0;63633;15135.74538;63378;15907.878;0;0;0;772.13262;707.48706;2.2703353732;2.477783834;255;0;0;0.54;0.54;0.26;1753;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;16.4;0;0;0;0;2;5902.5;8.5197133393;1.5183297609;340;200-250;250-300;BAD;4/1/2014;295
REGION-2;SITE-4;501_75-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;6.59;6.93;HATCH-2;;2014;April;1/21/2015;2/24/2015;251;265;265.94;-0.35;250.28;251;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;1991;0;0;63378;15907.878;63053;16709.045;0;0;0;801.167;-126.97316;2.4851248242;-15.6804792446;325;0;0;0.36;0.37;0.16;1991;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;15.24;0;0;0;0;3;6227.5;8.9888208082;1.5608136852;471;250-300;250-300;BAD;4/1/2014;329
REGION-2;SITE-3;274_115-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;1.14;1.46;HATCH-2;;2014;September;9/2/2014;9/29/2014;6.9;14;13.85;1.08;11.67;6.9;BLUELINE 1,6 mm;ΒLUE LINE;FEEDUS;1725;0;0;200000;1380;188300;2636.2;0;0;0;1256.2;817.461;1.3731889826;2.1101924128;11700;0;0;3.29;3.64;2.62;1725;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;27.34;0;0;0;0;1;11700;5.85;1.3731889826;713;0-20;0-20;GOOD;9/1/2014;28
REGION-2;SITE-3;274_115-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;1.46;1.49;HATCH-2;;2014;September;9/29/2014;9/30/2014;14;14.34;14.68;-2.32;14.34;14;BLUELINE 1,6 mm;ΒLUE LINE;FEEDUS;150;0;0;188300;2636.2;188300;2700.222;0;0;0;64.022;64.022;2.3429446128;2.3429446128;200;0;0;5.62;5.62;2.4;150;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;26.2;0;0;0;0;2;11700;5.85;1.3634070634;52;0-20;0-20;BAD;9/1/2014;29
REGION-2;SITE-3;274_115-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;1.49;2.1;HATCH-2;;2014;September;9/30/2014;10/30/2014;14.34;25;25.48;-1.88;20.71;14.34;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;2449;0;0;188300;2700.222;185690;4642.25;0;0;0;1942.028;1145.4179;1.2610528787;2.1380842747;2610;0;0;2.28;2.52;1.85;1226;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;23.9;0;0;0;0;2;14310;7.155;1.279485018;718;0-20;20-50;BAD;9/1/2014;59
REGION-2;SITE-3;274_115-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;2.1;3.14;HATCH-2;;2014;September;10/30/2014;11/26/2014;25;38;36.26;4.8;30.74;25;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;2573;0;0;185690;4642.25;182690;6942.22;0;0;0;2299.97;973.6406;1.118710244;2.6426589031;3000;0;0;1.67;1.86;1.55;2573;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;20.58;0;0;0;0;2;17310;8.655;1.1973636426;575;20-50;20-50;GOOD;9/1/2014;86
REGION-2;SITE-3;274_115-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;3.14;2.08;HATCH-2;;2014;September;11/26/2014;12/24/2014;38;51;46.47;9.75;45.02;38;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;1613;0;0;182690;6942.22;90030;4591.53;0;3822.55;0;1471.86;933.4806;1.0958922724;1.7279416412;4360;0;0;-1.62;-3.32;1.05;1613;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;18.89;0;1;0;0;2;10661.8;10.588548422;1.1133762408;507;20-50;50-100;GOOD;9/1/2014;114
REGION-2;SITE-3;274_115-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;2.08;2.18;HATCH-2;;2014;September;12/24/2014;12/31/2014;51;53.46;53.8;-0.63;52.21;51;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;350;0;0;90030;4591.53;89990;4810.8654;0;0;0;219.3354;106.8479;1.5957296451;3.2756844075;60;0;0;1.06;1.08;0.67;350;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;17.85;0;0;0;0;2;10701.8;10.6282736032;1.126932092;126;50-100;50-100;BAD;9/1/2014;121
REGION-2;SITE-3;274_115-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;2.18;2.72;HATCH-2;;2014;September;12/31/2014;1/27/2015;53.46;67;62.48;7.23;62.14;53.46;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;1214;0;0;89990;4810.8654;89800;6016.6;0;0;0;1205.7346;769.3066;1.0068550741;1.5780444364;190;0;0;0.83;0.87;0.84;1064;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;16.1;0;0;0;0;2;10891.8;10.8169682139;1.0903317092;419;50-100;50-100;GOOD;9/1/2014;148
REGION-2;SITE-3;274_115-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;2.72;3.24;HATCH-2;;2014;September;1/27/2015;2/26/2015;67;80;74.87;6.85;74.59;67;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;1129;0;0;89800;6016.6;89530;7162.4;0;0;0;1145.8;661.4427;0.9853377553;1.7068749871;270;0;0;0.57;0.59;0.59;1129;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;14.99;0;0;0;0;3;11161.8;11.085113187;1.0658556535;420;50-100;50-100;GOOD;9/1/2014;178
REGION-2;SITE-3;274_115-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;3.24;4.23;HATCH-2;;2014;September;2/26/2015;3/30/2015;80;105;88.42;18.75;87.92;80;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;1281;0;0;89530;7162.4;89190;9364.95;0;0;0;2202.55;679.1848;0.5815986016;1.886084612;340;0;0;0.49;0.53;0.85;1281;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;14.97;0;0;0;0;3;11501.8;11.4227772271;0.9385687494;479;50-100;100-150;GOOD;9/1/2014;210
REGION-2;SITE-3;274_109-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;;0.45;HATCH-2;;2014;September;9/2/2014;9/29/2014;4.4;9;16.12;-44.17;12.8;4.4;BLUELINE 1,6 mm;ΒLUE LINE;FEEDUS;913;0;0;68000;299.2;59900;539.1;0;0;0;239.9;467.52;3.8057523968;1.9528576318;8100;0;0;8.3;6.81;2.65;723;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;27.34;0;0;0;0;1;8100;11.9117647059;3.8057523968;517;0-20;0-20;BAD;9/1/2014;28
REGION-2;SITE-3;274_109-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;0.45;0.5;HATCH-2;;2014;September;9/29/2014;9/30/2014;9;10.14;11.24;-9.79;10.14;9;BLUELINE 1,6 mm;ΒLUE LINE;FEEDUS;150;0;0;59900;539.1;59900;607.386;0;0;0;68.286;68.286;2.1966435287;2.1966435287;200;0;0;26.2;26.2;11.93;150;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;26.2;0;0;0;0;2;8100;11.9117647059;3.2058562037;52;0-20;0-20;BAD;9/1/2014;29
REGION-2;SITE-3;274_109-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;0.5;1.34;HATCH-2;;2014;September;9/30/2014;10/30/2014;10.14;20;32.88;-39.17;27.24;10.14;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;2034;0;0;59900;607.386;121465;2429.3;0;0;1848.24;-26.326;853.0806;-77.2620223353;2.3842999126;6435;0;0;-357;13.47;2.26;1002;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;23.9;0;0;1;0;2;14535;10.6875007858;1.8787693328;718;0-20;20-50;BAD;9/1/2014;59
REGION-2;SITE-3;274_109-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;1.34;1.71;HATCH-2;;2014;September;10/30/2014;11/26/2014;20;26;30.38;-14.42;25.16;20;BLUELINE 2.0mm;ΒLUE LINE;FEEDUS;1539;0;0;121465;2429.3;119265;3100.89;0;0;0;671.59;571.4074;2.291576706;2.6933497886;2200;0;0;2.07;2.11;0.97;1139;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;20.58;0;0;0;0;2;16735;12.3051479636;1.969046992;575;20-50;20-50;BAD;9/1/2014;86
REGION-2;SITE-3;274_109-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;1.71;0.77;HATCH-2;;2014;September;11/26/2014;12/24/2014;26;34;33.59;1.22;33.11;26;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;1027;0;0;119265;3100.89;49980;1699.32;0;2122.04;0;720.47;675.9878;1.4254583813;1.5192581878;3360;0;0;-3.06;-3.41;0.96;990;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;18.89;0;1;0;0;2;8641.39;14.7410185941;1.7904713886;507;20-50;20-50;GOOD;9/1/2014;114
REGION-2;SITE-3;274_109-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;0.77;0.82;HATCH-2;;2014;September;12/24/2014;12/31/2014;34;36.25;36.55;-0.82;35.14;34;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;175;0;0;49980;1699.32;49940;1810.325;0;0;0;111.005;55.5716;1.5765055628;3.1490905427;60;0;0;1.43;1.45;0.92;175;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;17.85;0;0;0;0;2;8681.39;14.809253073;1.7566126909;126;20-50;20-50;BAD;9/1/2014;121
REGION-2;SITE-3;274_109-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;0.82;1.01;HATCH-2;;2014;September;12/31/2014;1/27/2015;36.25;45;41.29;8.99;40.93;36.25;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;374;0;0;49940;1810.325;49750;2238.75;0;0;0;428.425;225.9425;0.8729649297;1.655288403;190;0;0;0.69;0.72;0.8;374;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;16.1;0;0;0;0;2;8871.39;15.1333668478;1.5405963806;419;20-50;20-50;GOOD;9/1/2014;148
REGION-2;SITE-3;274_109-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;1.01;1.3;HATCH-2;;2014;September;1/27/2015;2/26/2015;45;58;53.37;8.68;53.15;45;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;648;0;0;49750;2238.75;49480;2869.84;0;0;0;631.09;391.112;1.0267949104;1.6568144163;270;0;0;0.85;0.89;0.85;360;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;14.99;0;0;0;0;3;9141.39;15.5939495805;1.4060599513;405;20-50;50-100;GOOD;9/1/2014;178
REGION-2;SITE-3;274_109-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;1.3;1.49;HATCH-2;;2014;September;2/26/2015;3/30/2015;58;67;67.05;-0.07;66.18;58;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;712;0;0;49480;2869.84;49140;3292.38;0;0;0;422.54;382.2452;1.6850475695;1.8626787204;340;0;0;0.72;0.73;0.45;712;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;14.97;0;0;0;0;3;9481.39;16.1739426513;1.4344262295;479;50-100;50-100;BAD;9/1/2014;210
REGION-2;SITE-3;274_108-0-0;500_ΤΣ_0514_30;ΤΣΙΠΟΥΡΑ;0.46;0.67;HATCH-2;;2014;May;6/20/2014;6/27/2014;3.71;5.4;5.32;1.5;5.35;3.71;MICROLINE 1.3 mm;MICROLINE;FEEDUS;260;0;0;148800;552.048;148570;802.278;0;0;0;250.23;242.8015;1.0390440794;1.0708335822;230;0;0;5.55;5.58;5.36;260;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;23.75;0;0;1;0;1;1430;0.9533333333;1.0599440289;190;0-20;0-20;GOOD;5/1/2014;57
REGION-2;SITE-3;274_108-0-0;500_ΤΣ_0514_30;ΤΣΙΠΟΥΡΑ;0.67;0.93;HATCH-2;;2014;May;6/27/2014;7/30/2014;5.4;15;17.05;-12.02;11.92;5.4;BLUELINE 1,6 mm;ΒLUE LINE;FEEDUS;1938;0;0;148570;802.278;137670;2065.05;0;0;0;1262.772;838.7484;1.5347188566;2.3105856297;10900;0;0;4.4;5.01;3.1;1376;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;25.74;0;0;0;0;2;12330;8.22;1.4268384643;878;0-20;0-20;BAD;5/1/2014;90
REGION-2;SITE-3;274_108-0-0;500_ΤΣ_0514_30;ΤΣΙΠΟΥΡΑ;0.93;2.02;HATCH-2;;2014;May;7/30/2014;8/29/2014;15;30;26.61;12.74;20.04;15;BLUELINE 2.0mm;ΒLUE LINE;FEEDUS;2252;0;0;137670;2065.05;135685;4070.55;0;0;0;2005.5;654.0774;1.122911992;3.4430176001;3285;0;0;2.54;3.16;2.31;1227;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;27.61;0;0;0;0;2;14315;9.5433333333;1.2329523729;856;0-20;20-50;GOOD;5/1/2014;120
REGION-2;SITE-3;274_108-0-0;500_ΤΣ_0514_30;ΤΣΙΠΟΥΡΑ;2.02;2.08;HATCH-2;;2014;May;8/29/2014;8/31/2014;30;30.76;31.11;-1.13;30.38;30;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;225;0;0;135685;4070.55;135685;4173.6706;0;0;0;103.1206;51.5603;2.1819112767;4.3638225534;50;0;0;2.73;2.75;1.25;225;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;28.07;0;0;0;0;2;14315;9.5433333333;1.2392427646;84;20-50;20-50;BAD;5/1/2014;122
REGION-2;SITE-3;274_108-0-0;500_ΤΣ_0514_30;ΤΣΙΠΟΥΡΑ;2.08;3.43;HATCH-2;;2014;May;8/31/2014;9/29/2014;30.76;51;47.91;6.45;31.14;30.76;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;3362;0;0;135685;4173.6706;135125;6891.375;0;0;0;2717.7044;34.1219;1.2370734654;98.5290971488;560;0;0;2.14;2.77;1.74;2412;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;27.39;0;0;0;0;2;14875;9.9166666667;1.2265060715;825;20-50;50-100;GOOD;5/1/2014;151
REGION-2;SITE-3;274_108-0-0;500_ΤΣ_0514_30;ΤΣΙΠΟΥΡΑ;3.43;3.49;HATCH-2;;2014;May;9/29/2014;9/30/2014;51;51.9;52.73;-1.57;51;51;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;300;0;0;135125;6891.375;135125;7012.9875;0;0;0;121.6125;0;2.4668516805;0;40;0;0;4.32;0;1.75;300;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;26.2;0;0;0;0;2;14875;9.9166666667;1.226636078;52;50-100;50-100;BAD;5/1/2014;152
REGION-2;SITE-3;274_108-0-0;500_ΤΣ_0514_30;ΤΣΙΠΟΥΡΑ;3.49;5.24;HATCH-2;;2014;May;9/30/2014;10/30/2014;51.9;86;82.11;4.74;69.45;51.9;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;4938;0;0;135125;7012.9875;122410;10527.26;0;0;0;3514.2725;1488.387;1.4051272347;3.3176855213;12715;0;0;1.9;2.13;1.68;4413;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;23.9;0;0;0;0;2;27590;18.3933333333;1.2744236157;718;50-100;50-100;GOOD;5/1/2014;182
REGION-2;SITE-3;274_108-0-0;500_ΤΣ_0514_30;ΤΣΙΠΟΥΡΑ;5.24;7.18;HATCH-2;;2014;May;10/30/2014;11/26/2014;86;120;113.54;5.69;100.65;86;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;4737;0;0;122410;10527.26;120345;14441.4;0;0;0;3914.14;1585.46425;1.210227534;2.9877684092;2065;0;0;1.42;1.55;1.23;4399;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;20.58;0;0;0;0;2;29655;19.77;1.2428244637;575;50-100;100-150;GOOD;5/1/2014;209
REGION-2;SITE-3;274_108-0-0;500_ΤΣ_0514_30;ΤΣΙΠΟΥΡΑ;7.18;8.41;HATCH-2;;2014;May;11/26/2014;12/24/2014;120;141;139.34;1.19;133.37;120;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;3653;0;0;120345;14441.4;119955;16913.655;0;0;0;2472.255;1556.99835;1.4775983869;2.3461810348;400;0;0;0.83;0.86;0.58;2137;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;18.89;0;0;0;0;2;30045;20.03;1.2699058335;507;100-150;100-150;GOOD;5/1/2014;237
